Account Owner,WW Vendor Id,Account Name,TKWW Paid Classification,TK Listing Visibility,WW Listing Visibility,Closest Product End Date,URL,LocationID,TK Company ID,AccountID
Hillary Boyd,317593,Wiens Family Cellars,2,Paid,Paid,4/12/2020,https://my.matterport.com/show/?m=8mPoeBJm9sq&brand=0,ffda0767-fadb-e111-8bec-78e3b50834e7,ffda0767-fadb-e111-8bec-78e3b50834e7,a51ff748-b29c-43b3-a9bf-f333c57d5d2b
Tara Hinshillwood,494058,Collingswood Grand Ballroom,2,Paid,Paid,4/14/2020,https://my.matterport.com/show/?m=wVUCQpAnVFf&brand=0,05f38a58-6edb-e111-8bec-78e3b50834e7,05f38a58-6edb-e111-8bec-78e3b50834e7,9b4b99b0-5ab5-440e-ae5f-1f882d39b026
Tamara Pacwa,434087,Jennette's Pier,2,Paid,Paid,4/14/2020,https://my.matterport.com/show/?m=6pMY8x6fDVg&brand=0,569bbb9c-5800-e311-8337-0050568849ea,569bbb9c-5800-e311-8337-0050568849ea,53e0eb17-743c-4f8e-8072-110649f54e29
Stephanie Alderman,65130,Spring House Hotel,2,Paid,Paid,4/14/2020,https://my.matterport.com/show/?m=7pj47XjFYae&brand=0,b03a53cf-edd7-e411-9075-005056881833,b03a53cf-edd7-e411-9075-005056881833,b174099d-6172-40f2-98da-a46c01117879
Melina Klinger Walzer,21953,Estate on the Halifax,2,Paid,Paid,4/15/2020,https://my.matterport.com/show/?m=xjLJKYHwBH6&brand=0,0c4ef3c9-51db-e111-8bec-78e3b50834e7,0c4ef3c9-51db-e111-8bec-78e3b50834e7,4405bfec-fa21-4fe1-9f4f-64c15d33bb32
Anais Martinez-Ruane,34735,Audubon House & Tropical Gardens,2,Paid,Paid,4/15/2020,https://my.matterport.com/show/?m=o7HRByHqe8P&brand=0,9a0c4181-56f6-e311-9c4e-0050568849ea,9a0c4181-56f6-e311-9c4e-0050568849ea,9b0fec0f-cc55-4f1d-a550-a34d00f074dd
David Quatresols,635769,Woodloch Resort,2,Paid,Paid,4/15/2020,https://my.matterport.com/show/?m=wYb8SEKjECK&brand=0,a22bd6fa-f2db-e111-8bec-78e3b50834e7,a22bd6fa-f2db-e111-8bec-78e3b50834e7,45896cfa-26ad-4740-a6e4-c82b0ff4c82b
George Proctor,536826,La Bella Vista,2,Paid,Paid,4/16/2020,https://my.matterport.com/show/?m=VpgwytJpDt9&brand=0,bafdbed2-14dc-e111-8bec-78e3b50834e7,bafdbed2-14dc-e111-8bec-78e3b50834e7,41d8633a-d34e-47d8-80a1-0729ed8c5374
Melina Klinger Walzer,682365,Rockledge Gardens,2,Paid,Paid,4/17/2020,https://my.matterport.com/show/?m=zUx95ec31Fz&brand=0,13ec3b48-f583-461f-81bc-d504747611a1,13ec3b48-f583-461f-81bc-d504747611a1,bd68a5eb-aa29-410f-abcf-a783010ab18c
Cynthia Elley,946164,The Oaks at Boerne,2,Paid,Paid,4/17/2020,https://my.matterport.com/show/?m=5LEM5vPWL3T&brand=0,4a0613c1-cc51-400a-ba9b-4cff8d840242,4a0613c1-cc51-400a-ba9b-4cff8d840242,0d70eecb-5ab7-415c-8d22-2a8c2330594e
Gayle Susser,32091,The Views at Mt. Fuji,2,Paid,Paid,4/17/2020,https://my.matterport.com/show/?m=uCga2YPuuoG&brand=0,ad735c70-6bdb-e111-8bec-78e3b50834e7,ad735c70-6bdb-e111-8bec-78e3b50834e7,832a8d91-7a6e-48e7-97ca-296727048ef1
Brooke Mowry,372335,The Thompson Center at UNO,2,Paid,Paid,4/18/2020,https://my.matterport.com/show/?m=LvrT5jmP28B&brand=0,04898981-b479-464a-bd84-1200060dd1f5,04898981-b479-464a-bd84-1200060dd1f5,3446b576-a762-4e73-95e8-a5ed00a24a39
Karrie Ploss,403842,Crowne Plaza Cleveland at PlayhouseSquare,2,Paid,Paid,4/18/2020,https://my.matterport.com/show/?m=gWGXQDPYz6i&brand=0,2bf5088e-f0dc-e111-8cc6-78e3b5102e43,2bf5088e-f0dc-e111-8cc6-78e3b5102e43,b298d1c0-d467-4034-9833-aaba19fe1830
Amy Reynolds,592495,Nonantum Resort,2,Paid,Paid,4/18/2020,https://my.matterport.com/show/?m=TSP4xQPJUhE&brand=0,84417100-04db-e111-8bec-78e3b50834e7,84417100-04db-e111-8bec-78e3b50834e7,2275ef1d-35f8-4059-a1c5-056d4333b4e8
Heather Dorsten,122219,The Pavilion at Mixon Farm,2,Paid,Paid,4/21/2020,https://my.matterport.com/show/?m=u93iYprZUGo&brand=0,e26732f3-f5db-e111-8bec-78e3b50834e7,e26732f3-f5db-e111-8bec-78e3b50834e7,e70ed2ea-9657-40d9-993d-c8f68ad7b5d7
Gayle Susser,368066,Bridgehampton Tennis and Surf Club,2,Paid,Paid,4/23/2020,https://my.matterport.com/show/?m=Qscm9pSrMHE&brand=0,2332197b-24e2-e411-9075-005056881833,2332197b-24e2-e411-9075-005056881833,1e591d5b-2312-48cd-907c-a47901146460
Kelly Workman-Flood,1038983,The Venue at Stockton Lake,2,Paid,Paid,4/23/2020,https://my.matterport.com/show/?m=EQ7GZYA23dZ&brand=0,50ba5c96-8b52-47b2-92a4-c278adc93c9b,50ba5c96-8b52-47b2-92a4-c278adc93c9b,df024eef-b032-4c24-899a-a7ec0077ee08
Veronica Hatch,58449,Seattle Bride - Robinswood House,2,Paid,Paid,4/23/2020,https://my.matterport.com/show/?m=6jbqsYdCUhN&brand=0,7ca19a98-0c84-48a8-bb6f-9c44a600708d,7ca19a98-0c84-48a8-bb6f-9c44a600708d,edd97e54-69db-4566-875b-ae7eadb92bdb
Brittany Powers,908288,Mountain House Estate,2,Paid,Paid,4/23/2020,https://my.matterport.com/show/?m=bH7J9Wiqwig&brand=0,9281befb-6606-4ec7-a265-3190a9b15372,9281befb-6606-4ec7-a265-3190a9b15372,decabf95-3f45-49bc-92eb-a4e501834871
Gayle Susser,530741,"Trump National Golf Club, Washington D.C.",2,Paid,Paid,4/24/2020,https://my.matterport.com/show/?m=kockDkfUgj1&brand=0,73b17ee4-40c2-4e45-8a77-21033486493e,73b17ee4-40c2-4e45-8a77-21033486493e,ea519ce3-7f6e-44d6-95ab-a74d00b31a43
Kimberley Feys,425,Briar Patch Bed & Breakfast Inn,2,Paid,Paid,4/24/2020,https://my.matterport.com/show/?m=hgUaCwvFgf1&brand=0,931189fd-06db-e111-8bec-78e3b50834e7,931189fd-06db-e111-8bec-78e3b50834e7,997306c2-87d3-4223-afe9-5d02eb8dd624
Christina Emerson,918546,sixty five hundred,2,Paid,Paid,4/24/2020,https://my.matterport.com/show/?m=xLmkAA36fdg&brand=0,ad13a13b-9452-4669-8385-7e1a9005d9e0,326138d7-65fd-e411-8c67-0050568849ea,11521266-9dfb-4f2f-8c19-a49c0093b96a
Gayle Susser,971892,Factoria at Charles Point,2,Paid,Paid,4/24/2020,https://my.matterport.com/show/?m=fbsJoVdnmkK&brand=0,b9249dc4-a04a-4eba-bda9-67493a49b917,b9249dc4-a04a-4eba-bda9-67493a49b917,4346e0b3-6f40-44da-bf52-a79a009771a6
Elise Kneram,123064,Lichterman Nature Center,2,Paid,Paid,4/24/2020,https://my.matterport.com/show/?m=whZpfn3F2Cm&brand=0,f59d5384-1501-48b9-bef3-4db0b4da416e,f59d5384-1501-48b9-bef3-4db0b4da416e,e5071087-3512-4b02-9391-a63600b3f944
Cecelia Wicklin,1067225,Old Orchard Country Club,2,Paid,Paid,4/25/2020,https://my.matterport.com/show/?m=z5SuWb7N5A9&brand=0,3a74175d-d37e-4559-8066-9dbbd708672d,3a74175d-d37e-4559-8066-9dbbd708672d,c8f6cf4a-d937-4446-8096-973e46a55090
Sarah Rucinski,562256,Kimpton Hotel Monaco Philadelphia,2,Paid,Paid,4/25/2020,https://my.matterport.com/show/?m=8Rv92cz5sun&brand=0,f5c93a7f-badf-e411-9075-005056881833,f5c93a7f-badf-e411-9075-005056881833,50713ea1-9174-4fca-b0e2-a47600f3fffd
Sarah Rucinski,171750,The Troutdale House by the Sandy River,2,Paid,Paid,4/26/2020,https://my.matterport.com/show/?m=MoeJsuPYW6S&brand=0,09296d15-56dc-e111-8bec-78e3b50834e7,09296d15-56dc-e111-8bec-78e3b50834e7,56e4f390-71b3-4c43-beaa-3cba494d2c87
Veronica Hatch,671461,Historic Acres of Hershey,2,Paid,Paid,4/26/2020,https://my.matterport.com/show/?m=8vwJAqLHeB5&brand=0,21d84611-c2c9-47bc-93d0-d8a578035f0b,59f16727-2d4c-e511-9e20-0050568849ea,783105f2-1f6a-4a08-bc08-a50000f77c6a
Kelly Workman-Flood,125274,Terra Laguna Beach,2,Paid,Paid,4/26/2020,https://my.matterport.com/show/?m=uvTWGzWkVRW&brand=0,c8dd6962-c542-4a34-8157-c1e49c6073b9,9a00aabf-57db-e111-8bec-78e3b50834e7,d6b5eb49-a84d-4207-9953-dd9e9eae553f
Karrie Ploss,403665,NorthStar Golf Club,2,Paid,Paid,4/27/2020,https://my.matterport.com/show/?m=hTwfUvgSyfx&brand=0,1f2dfab6-bcdc-e111-8cc6-78e3b5102e43,1f2dfab6-bcdc-e111-8cc6-78e3b5102e43,e0e10187-8bca-46d0-8791-8e96493c2a62
Christina Emerson,985408,Hidden Gardens Venue,2,Paid,Paid,4/27/2020,https://my.matterport.com/show/?m=GZwT4DUxwBV&brand=0,9dc26718-4ec2-4cc4-b064-3146363bbc1c,9dc26718-4ec2-4cc4-b064-3146363bbc1c,5335714b-def8-4b26-b119-a79200b86059
Jessica Smith,935392,Lillian Gardens,2,Paid,Paid,4/27/2020,https://my.matterport.com/show/?m=NfDJGcWGdKu&brand=0,a4480d5b-0270-4c14-b67e-93d4075bda82,a4480d5b-0270-4c14-b67e-93d4075bda82,adec2974-ff1b-41c9-af84-a6f900b77081
Linze Peters,930438,Pepper Sprout Barn,2,Paid,Paid,4/27/2020,https://my.matterport.com/show/?m=z89Sys9KM82&brand=0,e98744e5-e7ed-43a7-9c94-6aa968ea9407,e98744e5-e7ed-43a7-9c94-6aa968ea9407,fe517fe2-e48b-4723-899c-a62a00f4a4bb
Amy Kautz,742142,Inn at Quarry Ridge,2,Paid,Paid,4/28/2020,https://my.matterport.com/show/?m=M96xwdsRpbG&brand=0,0ba641f3-f3bd-e411-8c67-0050568849ea,0ba641f3-f3bd-e411-8c67-0050568849ea,86eb75e1-8df5-4084-98b9-a7010107f2a2
Brittany Powers,1006045,Colonel Hankinson Historic Barn,2,Paid,Paid,4/28/2020,https://my.matterport.com/show/?m=8UFFphobCGh&brand=0,5b6bb8c0-9fed-4ae9-aa95-152b0d9e93d9,5b6bb8c0-9fed-4ae9-aa95-152b0d9e93d9,3f7fc9f6-fe5c-4e21-92fc-a75c00d94266
Megan Guffey,978098,Lakeside Occasions,2,Paid,Paid,4/28/2020,https://my.matterport.com/show/?m=oTJKPCBW4Xg&brand=0,5d5cdc61-67be-e211-8122-005056881833,5d5cdc61-67be-e211-8122-005056881833,7ba14a5f-5d5f-4535-80be-a6728bfebcea
Dina Sanchez,1005506,Lawrence Plantation at Horseleg Creek,2,Paid,Paid,4/29/2020,https://my.matterport.com/show/?m=2vN3gk6JQHn&brand=0,10127746-6d6e-e311-9ca4-0050568849ea,10127746-6d6e-e311-9ca4-0050568849ea,d1829155-2e2e-466c-8495-41c8e9a27259
Mindi Middleton,482663,Circle S Ranch,2,Paid,Paid,4/29/2020,https://my.matterport.com/show/?m=mAUJ1JSoEyL&brand=0,767d5004-0ddc-e111-8bec-78e3b50834e7,767d5004-0ddc-e111-8bec-78e3b50834e7,f5aaf584-d5eb-4cae-879c-53e4e4baa087
Laura Napolitano,1010453,Pelister Park The Venue,2,Paid,Paid,4/29/2020,https://my.matterport.com/show/?m=GdAoNMxARGX&brand=0,7c43e05c-9ebe-4992-a0af-30e49b3c0cae,7c43e05c-9ebe-4992-a0af-30e49b3c0cae,3cae269c-7eff-4028-b1a1-eec1fd463717
Britt Shelby,184595,Royal Oak Music Theatre,2,Paid,Paid,4/29/2020,https://my.matterport.com/show/?m=VxzPSHoERkg&brand=0,7c66a726-d7b2-4748-97d9-93d341617b8b,7c66a726-d7b2-4748-97d9-93d341617b8b,1c03785f-700a-4a5c-956e-a7ad00d9450b
Sara Familie,687741,Royal Sonesta New Orleans,2,Paid,Paid,4/29/2020,https://my.matterport.com/show/?m=qhUnLAB3FUS&brand=0,fc7efc24-57dc-e111-8bec-78e3b50834e7,fc7efc24-57dc-e111-8bec-78e3b50834e7,82733a53-38d9-4e8b-a322-2c0d6e621d59
Rhonda Ross,64161,Stone Manor Boutique Inn,2,Paid,Paid,4/30/2020,https://my.matterport.com/show/?m=TW5C1qNeXmv&brand=0,09dfd642-e28a-e411-8c67-0050568849ea,09dfd642-e28a-e411-8c67-0050568849ea,8a8eb136-a819-4bb7-811e-a40a00ee9cc0
Mark Pittman,4193,Gramercy Mansion,2,Paid,Paid,4/30/2020,https://my.matterport.com/show/?m=CCYd89Dr8WG&brand=0,474e5235-02db-e111-8bec-78e3b50834e7,474e5235-02db-e111-8bec-78e3b50834e7,ec16bc55-0053-451d-ab47-63ff089a3293
Margaret Fazio,440529,Renaissance Event Hall,2,Paid,Paid,5/1/2020,https://my.matterport.com/show/?m=7oKYAVEk6ZP&brand=0,af3e2957-5149-e211-a197-005056881833,af3e2957-5149-e211-a197-005056881833,a96da093-ca0e-4e04-844a-22d554cc1c93
